question,contexts,ground_truth,evolution_type,metadata,episode_done
What are the guidelines for storing soybean seeds to maintain their viability and germination?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'North Plain zone', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_early_sowing_time SowingTime start_date': '20th June', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  has_seed_recommendations SeedList has_early_sowing_time SowingTime end_date': '5th July'}""]","The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.",simple,[{}],True
"What are the seed germination test requirements, harvesting guidelines, and storage guidelines for soybean?","[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList variety_name': 'RVS-18', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization nutrient_name': 'N/A', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization quantity': 'N/A', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization stage_of_application': 'N/A'}""]",N/A,simple,[{}],True
What is the weed name for weed management in soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Phalaris minor', 'Crop weed_management_needs_are weed_types': 'Grass'}""]",Phalaris minor,simple,[{}],True
What types of weeds does soybean crop require management for?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Broadleaf weeds, Grasses'}""]",Soybean crop requires management for broadleaf weeds and grasses.,simple,[{}],True
What is the growing zone for soybean in Madhya Pradesh?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Madhya Pradesh', 'Crop has_growing_zones CropGrowingZones CropGrowingZone has_regions': 'Bhopal'}""]",Madhya Pradesh,simple,[{}],True
What is the name of the growing zone for Soybean in Central India?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop has_growing_zones CropGrowingZones CropGrowingZone  name': 'Central India'}""]",Central India,simple,[{}],True
What is the stage of application for irrigation requirements in soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop needs_irrigation_schedule IrrigationRequirement quantity': 'N/A', 'Crop needs_irrigation_schedule IrrigationRequirement stage_of_application': 'N/A'}""]",N/A,simple,[{}],True
What are the seed germination test requirements for soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Phalaris minor', 'Crop weed_management_needs_are weed_types': 'Sedge'}""]",Seeds should have more than 80% germination.,simple,[{}],True
What are the guidelines for harvesting soybeans in terms of pod color and seed moisture content?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have a germination rate of at least 80%', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.', 'Crop storage_guidelines_are': 'Store in a cool, dry place. Use hermetic storage bags for long-term storage.', 'Crop has_land_preperation_requirements LandPreparation instructions': 'Plough the field 2-3 times and level it. Add well decomposed farmyard manure.', 'Crop has_land_preperation_requirements LandPreparation with_soil_moisture': 'Moist but not waterlogged'}""]",Harvest when 85-90% pods have turned brown and lost their green color. The moisture content of the seeds should be around 10-12%.,simple,[{}],True
What is the recommended quantity of Glyphosate herbicide to be used per hectare for weed management in Soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Seeds should have more than 80% germination.', 'Crop harvesting_guidelines_are': 'Harvest when 85-90% pods turn brown and hard.', 'Crop storage_guidelines_are': 'Store in cool and dry place.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Phalaris minor', 'Crop weed_management_needs_are WeedManagement herbicides HerbicideList name': 'Glyphosate', 'Crop weed_management_needs_are WeedManagement herbicides HerbicideList quantity': '1.0 Kg per hectare', 'Crop weed_management_needs_are WeedManagement herbicides HerbicideList stage': 'Post-emergence'}""]",1.0 Kg per hectare,simple,[{}],True
What is the growing zone for soybean crops?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'N/A', 'Crop harvesting_guidelines_are': 'N/A', 'Crop storage_guidelines_are': 'N/A', 'Crop has_growing_zones CropGrowingZones name': 'Central Zone', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList variety_name': 'NRC 86', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization nutrient_name': 'N/A', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization quantity': 'N/A', 'Crop has_growing_zones CropGrowingZones has_seed_recommendations SeedList has_fertilizer_application_requirements Fertilization stage_of_application': 'N/A'}""]",Central Zone,simple,[{}],True
What is the importance of optimum time of harvesting in soybean cultivation?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop weed_management_needs_are WeedManagement weed_name': 'Various', 'Crop weed_management_needs_are WeedManagement herbicides HerbicideList name': 'Various', 'Crop weed_management_needs_are WeedManagement herbicides HerbicideList quantity': 'As per label instructions', 'Crop weed_management_needs_are WeedManagement herbicides HerbicideList stage': 'Pre-emergence'}""]",Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering.,simple,[{}],True
What is the importance of checking the germination status of soybean seeds before sowing?,"[""{'Crop name': 'Soybean', 'Crop seed_germination_test_requirements_are': 'Farmers are advised to check germination status of seed purchased/available with them before sowing. To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.', 'Crop harvesting_guidelines_are': 'Optimum time of harvesting is very important for soybean as it causes yield loss due to shattering and seed viability loss due to field weathering. Initiation of change of pod color (physiological maturity) of soybean is the right indication to go for harvesting. At this time, the moisture percentage of soybean seed is around 14-16%.', 'Crop storage_guidelines_are': 'The storage place should be cool with aeration and insect free. The soybean bags should be kept upright as far as possible. If stacking is to be done, it should be only up to 4-5 bags of not more than 5 feet height (using platform) in order to maintain the viability/germination of soybean seed.', 'Crop has_soil_requirements SoilRequirements soil_type_name': 'Well-drained loamy to clayey loam', 'Crop has_soil_requirements SoilRequirements avoid_soil_type': 'Sandy and heavy black soils', 'Crop has_soil_requirements SoilRequirements for_water': 'Medium water holding capacity', 'Crop has_soil_requirements SoilRequirements for_nutrients': 'Medium to high nutrient holding capacity'}""]","To ensure optimum plant population and thereby good yield, minimum 70% germination is essential.",simple,[{}],True
